Program, Language, PowerCap, ArraySize, Temp Before(ºC), PhysicalMemory, Package , Core(s) , GPU , Temp After(ºC) , Cost ($) , Time (msec)
quicksortSmall , c , 10, 0 , 52.00 , 964 , 0.025940 , 0.022705 , 0.000000 , 52.00 , 896 , 2969 
quicksortSmall , c , 10, 0 , 52.00 , 960 , 0.016907 , 0.011719 , 0.000000 , 52.00 , 896 , 1791 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.010193 , 0.012634 , 0.000000 , 54.00 , 896 , 1555 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.020691 , 0.017334 , 0.000122 , 54.00 , 896 , 2972 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.011047 , 0.008789 , 0.000000 , 54.00 , 896 , 2102 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.022766 , 0.021606 , 0.000000 , 54.00 , 896 , 2018 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.010864 , 0.014587 , 0.000000 , 54.00 , 896 , 1459 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.011963 , 0.009949 , 0.000000 , 54.00 , 896 , 2286 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.029602 , 0.019470 , 0.000000 , 53.00 , 896 , 2295 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.052979 , 0.039368 , 0.000000 , 53.00 , 896 , 5211 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.024353 , 0.026733 , 0.000000 , 53.00 , 896 , 2558 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.020996 , 0.012451 , 0.000000 , 53.00 , 896 , 2268 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.049561 , 0.027954 , 0.002686 , 53.00 , 896 , 2033 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.013672 , 0.010132 , 0.000000 , 53.00 , 896 , 2141 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.019592 , 0.016357 , 0.000000 , 55.00 , 896 , 1931 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.016602 , 0.010315 , 0.000000 , 55.00 , 896 , 1731 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.080505 , 0.070312 , 0.000000 , 55.00 , 896 , 7113 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.025696 , 0.016785 , 0.000000 , 55.00 , 896 , 1967 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.074585 , 0.064880 , 0.000000 , 55.00 , 896 , 8063 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.031555 , 0.024536 , 0.000000 , 54.00 , 896 , 2844 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.030457 , 0.023682 , 0.000305 , 54.00 , 896 , 2860 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.044434 , 0.041687 , 0.000000 , 54.00 , 896 , 6568 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.024841 , 0.022400 , 0.000671 , 54.00 , 896 , 1962 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.015869 , 0.010193 , 0.000305 , 54.00 , 896 , 1670 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.016418 , 0.010376 , 0.000000 , 54.00 , 896 , 2552 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.078430 , 0.043884 , 0.000000 , 54.00 , 896 , 13051 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.010315 , 0.009705 , 0.000000 , 54.00 , 896 , 2320 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.031433 , 0.031006 , 0.000000 , 54.00 , 896 , 3335 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.033508 , 0.026672 , 0.000000 , 54.00 , 896 , 2705 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.047485 , 0.038574 , 0.000000 , 54.00 , 896 , 4521 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.028320 , 0.025391 , 0.000000 , 56.00 , 896 , 3014 
quicksortSmall , c , 10, 0 , 50.00 , 960 , 0.011963 , 0.006104 , 0.000000 , 50.00 , 896 , 4276 
quicksortSmall , c , 10, 0 , 50.00 , 960 , 0.032166 , 0.024902 , 0.000000 , 50.00 , 896 , 2762 
quicksortSmall , c , 10, 0 , 50.00 , 964 , 0.028931 , 0.025818 , 0.000000 , 50.00 , 896 , 2835 
quicksortSmall , c , 10, 0 , 50.00 , 948 , 0.072937 , 0.063904 , 0.000000 , 50.00 , 896 , 7726 
quicksortSmall , c , 10, 0 , 50.00 , 960 , 0.024719 , 0.028198 , 0.001709 , 50.00 , 896 , 2755 
quicksortSmall , c , 10, 0 , 55.00 , 964 , 0.077698 , 0.067261 , 0.000000 , 55.00 , 896 , 8032 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.025940 , 0.018982 , 0.000000 , 55.00 , 896 , 2027 
quicksortSmall , c , 10, 0 , 55.00 , 964 , 0.015869 , 0.011719 , 0.000000 , 55.00 , 896 , 2251 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.089417 , 0.074219 , 0.002319 , 55.00 , 896 , 8341 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.014954 , 0.010376 , 0.000000 , 55.00 , 896 , 1700 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.015930 , 0.011414 , 0.000000 , 55.00 , 896 , 1922 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.016663 , 0.010864 , 0.000000 , 54.00 , 896 , 1780 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.046265 , 0.037903 , 0.001343 , 54.00 , 896 , 5174 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.060974 , 0.051636 , 0.000000 , 54.00 , 896 , 6809 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.014893 , 0.010254 , 0.003906 , 54.00 , 896 , 2528 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.035645 , 0.030396 , 0.000000 , 54.00 , 896 , 3661 
quicksortSmall , c , 10, 0 , 53.00 , 964 , 0.028931 , 0.023132 , 0.000000 , 53.00 , 896 , 3552 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.025574 , 0.017273 , 0.000000 , 53.00 , 896 , 2693 
quicksortSmall , c , 10, 0 , 53.00 , 964 , 0.153625 , 0.122009 , 0.000000 , 53.00 , 896 , 15851 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.009827 , 0.012085 , 0.000000 , 53.00 , 896 , 1636 
quicksortSmall , c , 10, 0 , 53.00 , 964 , 0.083008 , 0.063965 , 0.000000 , 53.00 , 896 , 8767 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.023254 , 0.016907 , 0.000000 , 53.00 , 896 , 1735 
quicksortSmall , c , 10, 0 , 53.00 , 964 , 0.015625 , 0.009949 , 0.000000 , 53.00 , 896 , 1893 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.088135 , 0.067444 , 0.000000 , 54.00 , 896 , 8719 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.112976 , 0.089050 , 0.000000 , 54.00 , 896 , 9563 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.023254 , 0.018677 , 0.000061 , 54.00 , 896 , 3073 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.029846 , 0.029114 , 0.000000 , 54.00 , 896 , 2173 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.051758 , 0.039062 , 0.000000 , 54.00 , 896 , 4342 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.028809 , 0.016296 , 0.000000 , 54.00 , 896 , 2182 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.025879 , 0.022888 , 0.000000 , 54.00 , 896 , 3187 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.025574 , 0.012756 , 0.000000 , 54.00 , 896 , 1751 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.020203 , 0.017822 , 0.000000 , 54.00 , 896 , 2205 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.017395 , 0.011414 , 0.001099 , 54.00 , 896 , 1801 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.024841 , 0.016174 , 0.000000 , 54.00 , 896 , 1631 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.018494 , 0.009521 , 0.000000 , 54.00 , 896 , 2237 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.016846 , 0.012573 , 0.000000 , 54.00 , 896 , 1798 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.012512 , 0.013245 , 0.000549 , 54.00 , 896 , 1622 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.023376 , 0.015991 , 0.000000 , 55.00 , 896 , 1623 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.027527 , 0.022400 , 0.000000 , 55.00 , 896 , 3014 
quicksortSmall , c , 10, 0 , 55.00 , 964 , 0.026123 , 0.015625 , 0.000000 , 55.00 , 896 , 2513 
quicksortSmall , c , 10, 0 , 55.00 , 964 , 0.120911 , 0.076965 , 0.004028 , 55.00 , 896 , 9817 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.155273 , 0.128784 , 0.003418 , 55.00 , 896 , 13562 
quicksortSmall , c , 10, 0 , 55.00 , 960 , 0.012146 , 0.016846 , 0.000000 , 55.00 , 896 , 1558 
quicksortSmall , c , 10, 0 , 55.00 , 964 , 0.022766 , 0.015808 , 0.000000 , 54.00 , 896 , 1710 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.020264 , 0.019653 , 0.003418 , 54.00 , 896 , 1647 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.020935 , 0.012146 , 0.000000 , 54.00 , 896 , 1951 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.018311 , 0.012268 , 0.000000 , 54.00 , 896 , 1944 
quicksortSmall , c , 10, 0 , 54.00 , 960 , 0.020630 , 0.016846 , 0.001160 , 54.00 , 896 , 1923 
quicksortSmall , c , 10, 0 , 54.00 , 964 , 0.010742 , 0.008728 , 0.000000 , 54.00 , 896 , 2424 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.020935 , 0.021973 , 0.000000 , 53.00 , 896 , 1828 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.019714 , 0.010681 , 0.000000 , 53.00 , 896 , 2345 
quicksortSmall , c , 10, 0 , 53.00 , 960 , 0.015442 , 0.010864 , 0.000000 , 53.00 , 896 , 2009 
heapsortSmall.py , python , 10, 0 , 53.00 , 9232 , 0.337585 , 0.261414 , 0.000000 , 53.00 , 609 , 37256 
heapsortSmall.py , python , 10, 0 , 53.00 , 9268 , 0.342896 , 0.272217 , 0.000000 , 53.00 , 609 , 35472 
heapsortSmall.py , python , 10, 0 , 55.00 , 9276 , 0.301270 , 0.231873 , 0.000000 , 55.00 , 609 , 31046 
heapsortSmall.py , python , 10, 0 , 55.00 , 9284 , 0.395630 , 0.303711 , 0.006348 , 55.00 , 609 , 38766 
heapsortSmall.py , python , 10, 0 , 55.00 , 9236 , 0.459595 , 0.349548 , 0.006165 , 55.00 , 609 , 47141 
heapsortSmall.py , python , 10, 0 , 55.00 , 9276 , 0.412109 , 0.309937 , 0.012695 , 55.00 , 609 , 40934 
heapsortSmall.py , python , 10, 0 , 55.00 , 9240 , 0.338257 , 0.288086 , 0.000000 , 55.00 , 609 , 33779 
heapsortSmall.py , python , 10, 0 , 55.00 , 9288 , 0.378357 , 0.337402 , 0.000000 , 59.00 , 609 , 36449 
heapsortSmall.py , python , 10, 0 , 50.00 , 9248 , 0.135498 , 0.096680 , 0.000000 , 50.00 , 609 , 45410 
heapsortSmall.py , python , 10, 0 , 50.00 , 9220 , 0.351379 , 0.294556 , 0.000000 , 50.00 , 609 , 35326 
heapsortSmall.py , python , 10, 0 , 50.00 , 9240 , 0.313843 , 0.267273 , 0.000000 , 50.00 , 609 , 33784 
heapsortSmall.py , python , 10, 0 , 50.00 , 9304 , 0.410217 , 0.343323 , 0.006226 , 50.00 , 609 , 47759 
heapsortSmall.py , python , 10, 0 , 50.00 , 9304 , 0.318665 , 0.265625 , 0.000000 , 50.00 , 609 , 49424 
heapsortSmall.py , python , 10, 0 , 53.00 , 9264 , 0.363464 , 0.313416 , 0.000000 , 53.00 , 609 , 39053 
heapsortSmall.py , python , 10, 0 , 53.00 , 9228 , 0.308594 , 0.254578 , 0.000000 , 53.00 , 609 , 37725 
heapsortSmall.py , python , 10, 0 , 53.00 , 9320 , 0.217224 , 0.160950 , 0.000000 , 53.00 , 609 , 36784 
heapsortSmall.py , python , 10, 0 , 53.00 , 9256 , 0.316711 , 0.249939 , 0.000000 , 53.00 , 609 , 47523 
heapsortSmall.py , python , 10, 0 , 52.00 , 9284 , 0.367126 , 0.307861 , 0.000000 , 52.00 , 609 , 49172 
heapsortSmall.py , python , 10, 0 , 52.00 , 9272 , 0.386902 , 0.333923 , 0.001282 , 52.00 , 609 , 39847 
heapsortSmall.py , python , 10, 0 , 52.00 , 9228 , 0.155151 , 0.092163 , 0.018066 , 52.00 , 609 , 37013 
heapsortSmall.py , python , 10, 0 , 52.00 , 9136 , 0.213562 , 0.118225 , 0.029907 , 51.00 , 609 , 46526 
heapsortSmall.py , python , 10, 0 , 51.00 , 9156 , 0.144775 , 0.093933 , 0.006836 , 51.00 , 609 , 34949 
heapsortSmall.py , python , 10, 0 , 51.00 , 9244 , 0.309753 , 0.189636 , 0.006592 , 51.00 , 609 , 74590 
heapsortSmall.py , python , 10, 0 , 51.00 , 9284 , 0.453735 , 0.349487 , 0.012329 , 51.00 , 609 , 44656 
heapsortSmall.py , python , 10, 0 , 54.00 , 9240 , 0.459717 , 0.366150 , 0.006348 , 54.00 , 609 , 44473 
heapsortSmall.py , python , 10, 0 , 54.00 , 9260 , 0.541016 , 0.452271 , 0.006531 , 54.00 , 609 , 55125 
heapsortSmall.py , python , 10, 0 , 54.00 , 9136 , 0.282288 , 0.233643 , 0.000000 , 54.00 , 609 , 34104 
heapsortSmall.py , python , 10, 0 , 54.00 , 9188 , 0.301636 , 0.243286 , 0.000000 , 54.00 , 609 , 43090 
heapsortSmall.py , python , 10, 0 , 54.00 , 9228 , 0.260864 , 0.201904 , 0.000000 , 52.00 , 609 , 41764 
heapsortSmall.py , python , 10, 0 , 52.00 , 9316 , 0.301758 , 0.245850 , 0.000000 , 52.00 , 609 , 38679 
heapsortSmall.py , python , 10, 0 , 52.00 , 9276 , 0.472534 , 0.408691 , 0.001587 , 52.00 , 609 , 53807 
heapsortSmall.py , python , 10, 0 , 52.00 , 9276 , 0.349609 , 0.276184 , 0.000000 , 52.00 , 609 , 39132 
heapsortSmall.py , python , 10, 0 , 52.00 , 9248 , 0.286682 , 0.224670 , 0.002380 , 52.00 , 609 , 41856 
heapsortSmall.py , python , 10, 0 , 52.00 , 9292 , 0.498901 , 0.395569 , 0.008667 , 52.00 , 609 , 48026 
heapsortSmall.py , python , 10, 0 , 52.00 , 9132 , 0.351929 , 0.252258 , 0.000000 , 52.00 , 609 , 50397 
heapsortSmall.py , python , 10, 0 , 52.00 , 9248 , 0.347595 , 0.265381 , 0.000000 , 52.00 , 609 , 41484 
heapsortSmall.py , python , 10, 0 , 52.00 , 9224 , 0.390320 , 0.317078 , 0.009338 , 52.00 , 609 , 42054 
heapsortSmall.py , python , 10, 0 , 52.00 , 9212 , 0.360596 , 0.280579 , 0.000000 , 52.00 , 609 , 40917 
heapsortSmall.py , python , 10, 0 , 53.00 , 9248 , 0.286682 , 0.232788 , 0.000000 , 53.00 , 609 , 41537 
heapsortSmall.py , python , 10, 0 , 53.00 , 9280 , 0.190369 , 0.120239 , 0.012268 , 53.00 , 609 , 36018 
heapsortSmall.py , python , 10, 0 , 53.00 , 9212 , 0.294128 , 0.217651 , 0.000000 , 53.00 , 609 , 41425 
heapsortSmall.py , python , 10, 0 , 53.00 , 9268 , 0.253784 , 0.202759 , 0.000000 , 53.00 , 609 , 28298 
heapsortSmall.py , python , 10, 0 , 53.00 , 9232 , 0.284302 , 0.230408 , 0.000000 , 52.00 , 609 , 39996 
heapsortSmall.py , python , 10, 0 , 52.00 , 9264 , 0.432434 , 0.349426 , 0.005981 , 52.00 , 609 , 45647 
heapsortSmall.py , python , 10, 0 , 52.00 , 9288 , 0.534363 , 0.424316 , 0.006653 , 52.00 , 609 , 52937 
heapsortSmall.py , python , 10, 0 , 52.00 , 9220 , 0.416260 , 0.338196 , 0.012085 , 52.00 , 609 , 38513 
heapsortSmall.py , python , 10, 0 , 52.00 , 9276 , 0.350586 , 0.261353 , 0.000000 , 52.00 , 609 , 44630 
heapsortSmall.py , python , 10, 0 , 54.00 , 9288 , 0.210876 , 0.148926 , 0.004028 , 54.00 , 609 , 36563 
heapsortSmall.py , python , 10, 0 , 54.00 , 9240 , 0.328430 , 0.270752 , 0.000000 , 54.00 , 609 , 42811 
heapsortSmall.py , python , 10, 0 , 54.00 , 9248 , 0.275574 , 0.223938 , 0.000000 , 54.00 , 609 , 35618 
heapsortSmall.py , python , 10, 0 , 54.00 , 9252 , 0.442322 , 0.375549 , 0.002319 , 54.00 , 609 , 60009 
heapsortSmall.py , python , 10, 0 , 54.00 , 9280 , 0.400146 , 0.333130 , 0.006348 , 54.00 , 609 , 54122 
heapsortSmall.py , python , 10, 0 , 52.00 , 9272 , 0.278137 , 0.220825 , 0.000000 , 52.00 , 609 , 40650 
heapsortSmall.py , python , 10, 0 , 52.00 , 9248 , 0.280945 , 0.224487 , 0.000000 , 52.00 , 609 , 44350 
heapsortSmall.py , python , 10, 0 , 52.00 , 9244 , 0.338684 , 0.254028 , 0.000000 , 52.00 , 609 , 43247 
heapsortSmall.py , python , 10, 0 , 52.00 , 9228 , 0.326111 , 0.280090 , 0.000000 , 52.00 , 609 , 41069 
heapsortSmall.py , python , 10, 0 , 52.00 , 9308 , 0.343079 , 0.278320 , 0.000000 , 52.00 , 609 , 35421 
heapsortSmall.py , python , 10, 0 , 52.00 , 9232 , 0.414612 , 0.296448 , 0.013245 , 52.00 , 609 , 49835 
heapsortSmall.py , python , 10, 0 , 52.00 , 9256 , 0.415833 , 0.355896 , 0.006531 , 52.00 , 609 , 49792 
heapsortSmall.py , python , 10, 0 , 52.00 , 9292 , 0.519287 , 0.435425 , 0.006897 , 52.00 , 609 , 60759 
heapsortSmall.py , python , 10, 0 , 52.00 , 9292 , 0.485229 , 0.414734 , 0.008423 , 52.00 , 609 , 47701 
heapsortSmall.py , python , 10, 0 , 52.00 , 9288 , 0.400940 , 0.330627 , 0.006104 , 53.00 , 609 , 49447 
heapsortSmall.py , python , 10, 0 , 53.00 , 9240 , 0.531616 , 0.420105 , 0.007996 , 53.00 , 609 , 55118 
heapsortSmall.py , python , 10, 0 , 53.00 , 9148 , 0.137329 , 0.087280 , 0.002625 , 53.00 , 609 , 40025 
heapsortSmall.py , python , 10, 0 , 53.00 , 9260 , 0.322571 , 0.259460 , 0.000000 , 53.00 , 609 , 47495 
heapsortSmall.py , python , 10, 0 , 53.00 , 9284 , 0.408813 , 0.350403 , 0.000000 , 53.00 , 609 , 42053 
heapsortSmall.py , python , 10, 0 , 53.00 , 9236 , 0.443665 , 0.383118 , 0.000000 , 53.00 , 609 , 44656 
heapsortSmall.py , python , 10, 0 , 53.00 , 9272 , 0.202393 , 0.147400 , 0.010071 , 53.00 , 609 , 25515 
heapsortSmall.py , python , 10, 0 , 53.00 , 9184 , 0.388306 , 0.340027 , 0.000000 , 53.00 , 609 , 41826 
heapsortSmall.py , python , 10, 0 , 53.00 , 9224 , 0.409729 , 0.312073 , 0.006104 , 53.00 , 609 , 45809 
heapsortSmall.py , python , 10, 0 , 53.00 , 9248 , 0.347656 , 0.293030 , 0.002258 , 56.00 , 609 , 37468 
heapsortSmall.py , python , 10, 0 , 50.00 , 9216 , 0.170410 , 0.155334 , 0.000000 , 50.00 , 609 , 29203 
heapsortSmall.py , python , 10, 0 , 50.00 , 9244 , 0.451538 , 0.361572 , 0.007080 , 50.00 , 609 , 43242 
heapsortSmall.py , python , 10, 0 , 50.00 , 9276 , 0.416260 , 0.336792 , 0.013855 , 50.00 , 609 , 42545 
heapsortSmall.py , python , 10, 0 , 50.00 , 9220 , 0.321533 , 0.256958 , 0.000000 , 50.00 , 609 , 36450 
heapsortSmall.py , python , 10, 0 , 50.00 , 9236 , 0.288574 , 0.233704 , 0.000000 , 50.00 , 609 , 43329 
heapsortSmall.py , python , 10, 0 , 52.00 , 9304 , 0.249939 , 0.184448 , 0.000000 , 52.00 , 609 , 40368 
heapsortSmall.py , python , 10, 0 , 52.00 , 9228 , 0.446777 , 0.369995 , 0.006775 , 52.00 , 609 , 61499 
heapsortSmall.py , python , 10, 0 , 52.00 , 9268 , 0.283569 , 0.221863 , 0.000000 , 52.00 , 609 , 45618 
heapsortSmall.py , python , 10, 0 , 52.00 , 9240 , 0.414429 , 0.349915 , 0.000000 , 52.00 , 609 , 46687 
heapsortSmall.py , python , 10, 0 , 52.00 , 9292 , 0.380981 , 0.308167 , 0.002319 , 53.00 , 609 , 37320 
heapsortSmall.py , python , 10, 0 , 53.00 , 9324 , 0.496582 , 0.354492 , 0.030396 , 53.00 , 609 , 51243 
heapsortSmall.py , python , 10, 0 , 53.00 , 9252 , 0.407532 , 0.316284 , 0.006470 , 53.00 , 609 , 40090 
heapsortSmall.py , python , 10, 0 , 53.00 , 9272 , 0.486389 , 0.405457 , 0.006165 , 53.00 , 609 , 58480 
heapsortSmall.py , python , 10, 0 , 53.00 , 9256 , 0.306519 , 0.249451 , 0.000000 , 53.00 , 609 , 41817 
heapsortSmall.py , python , 10, 0 , 52.00 , 9236 , 0.333679 , 0.277588 , 0.000000 , 52.00 , 609 , 38649 
heapsortSmall.py , python , 10, 0 , 52.00 , 9260 , 0.319275 , 0.273560 , 0.000000 , 52.00 , 609 , 39435 
heapsortSmall.py , python , 10, 0 , 52.00 , 9268 , 0.283813 , 0.212585 , 0.000000 , 52.00 , 609 , 38240 
heapsortSmall.py , python , 10, 0 , 52.00 , 9272 , 0.438660 , 0.342163 , 0.005981 , 52.00 , 609 , 43875 
heapsortSmall.py , python , 10, 0 , 52.00 , 9268 , 0.345154 , 0.257324 , 0.002563 , 52.00 , 609 , 38610 
heapsortSmall.py , python , 10, 0 , 54.00 , 9280 , 0.440125 , 0.348328 , 0.012512 , 54.00 , 609 , 42675 
heapsortSmall.py , python , 10, 0 , 54.00 , 9276 , 0.334412 , 0.243286 , 0.008728 , 54.00 , 609 , 32993 
heapsortSmall.py , python , 10, 0 , 54.00 , 9304 , 0.454834 , 0.347046 , 0.012817 , 54.00 , 609 , 43904 
heapsortSmall.py , python , 10, 0 , 54.00 , 9160 , 0.433472 , 0.326233 , 0.013428 , 54.00 , 609 , 42439 
heapsortSmall.py , python , 10, 0 , 54.00 , 9264 , 0.303223 , 0.234680 , 0.004395 , 54.00 , 609 , 29146 
heapsortSmall.py , python , 10, 0 , 54.00 , 9272 , 0.268738 , 0.208069 , 0.000000 , 54.00 , 609 , 29357 
heapsortSmall.py , python , 10, 0 , 54.00 , 9144 , 0.464355 , 0.364807 , 0.006409 , 54.00 , 609 , 43356 
heapsortSmall.py , python , 10, 0 , 54.00 , 9296 , 0.373962 , 0.278198 , 0.003784 , 54.00 , 609 , 37288 
heapsortSmall.py , python , 10, 0 , 54.00 , 9256 , 0.335876 , 0.260559 , 0.000000 , 54.00 , 609 , 33228 
heapsortSmall.py , python , 10, 0 , 54.00 , 9312 , 0.283569 , 0.219604 , 0.000000 , 54.00 , 609 , 29974 
mergesortSmall.py , python , 10, 0 , 52.00 , 10476 , 0.456604 , 0.349426 , 0.003662 , 52.00 , 872 , 45147 
mergesortSmall.py , python , 10, 0 , 52.00 , 10384 , 0.498840 , 0.392151 , 0.000000 , 52.00 , 872 , 51483 
mergesortSmall.py , python , 10, 0 , 53.00 , 10404 , 0.551270 , 0.468018 , 0.005859 , 53.00 , 872 , 66201 
mergesortSmall.py , python , 10, 0 , 53.00 , 10416 , 0.404114 , 0.327454 , 0.003845 , 53.00 , 872 , 40086 
mergesortSmall.py , python , 10, 0 , 53.00 , 10444 , 0.372559 , 0.307556 , 0.000000 , 53.00 , 872 , 53647 
mergesortSmall.py , python , 10, 0 , 53.00 , 10472 , 0.418030 , 0.329651 , 0.004456 , 53.00 , 872 , 60219 
mergesortSmall.py , python , 10, 0 , 53.00 , 10500 , 0.598938 , 0.504700 , 0.006104 , 53.00 , 872 , 65371 
mergesortSmall.py , python , 10, 0 , 54.00 , 10492 , 0.434082 , 0.375977 , 0.000000 , 54.00 , 872 , 50373 
mergesortSmall.py , python , 10, 0 , 54.00 , 10436 , 0.374817 , 0.300720 , 0.000000 , 54.00 , 872 , 56817 
mergesortSmall.py , python , 10, 0 , 54.00 , 10492 , 0.439636 , 0.376221 , 0.000000 , 54.00 , 872 , 45587 
mergesortSmall.py , python , 10, 0 , 54.00 , 10500 , 0.508606 , 0.404785 , 0.000000 , 54.00 , 872 , 51868 
mergesortSmall.py , python , 10, 0 , 54.00 , 10328 , 0.437683 , 0.378601 , 0.000000 , 54.00 , 872 , 45254 
mergesortSmall.py , python , 10, 0 , 54.00 , 10508 , 0.535461 , 0.458069 , 0.002258 , 54.00 , 872 , 64395 
mergesortSmall.py , python , 10, 0 , 54.00 , 10476 , 0.543152 , 0.457764 , 0.009399 , 54.00 , 872 , 65179 
mergesortSmall.py , python , 10, 0 , 54.00 , 10468 , 0.416565 , 0.339966 , 0.000000 , 54.00 , 872 , 55018 
mergesortSmall.py , python , 10, 0 , 54.00 , 10432 , 0.531189 , 0.453247 , 0.002258 , 54.00 , 872 , 52600 
mergesortSmall.py , python , 10, 0 , 53.00 , 10488 , 0.416626 , 0.359802 , 0.000977 , 53.00 , 872 , 43533 
mergesortSmall.py , python , 10, 0 , 53.00 , 10300 , 0.424988 , 0.317383 , 0.000000 , 53.00 , 872 , 47995 
mergesortSmall.py , python , 10, 0 , 53.00 , 10416 , 0.365845 , 0.295105 , 0.000000 , 53.00 , 872 , 56048 
mergesortSmall.py , python , 10, 0 , 53.00 , 10312 , 0.431152 , 0.363220 , 0.000000 , 53.00 , 872 , 53093 
mergesortSmall.py , python , 10, 0 , 53.00 , 10296 , 0.458252 , 0.392273 , 0.000000 , 53.00 , 872 , 44278 
mergesortSmall.py , python , 10, 0 , 53.00 , 10452 , 0.429016 , 0.371521 , 0.000000 , 53.00 , 872 , 51654 
mergesortSmall.py , python , 10, 0 , 53.00 , 10464 , 0.371277 , 0.302185 , 0.000000 , 53.00 , 872 , 54291 
mergesortSmall.py , python , 10, 0 , 53.00 , 10396 , 0.482544 , 0.420410 , 0.000000 , 53.00 , 872 , 46583 
mergesortSmall.py , python , 10, 0 , 52.00 , 10428 , 0.380920 , 0.319763 , 0.000000 , 52.00 , 872 , 43112 
mergesortSmall.py , python , 10, 0 , 52.00 , 10444 , 0.535828 , 0.454834 , 0.002502 , 52.00 , 872 , 66584 
mergesortSmall.py , python , 10, 0 , 52.00 , 10316 , 0.648682 , 0.560852 , 0.006531 , 52.00 , 872 , 63422 
mergesortSmall.py , python , 10, 0 , 52.00 , 10420 , 0.624878 , 0.489014 , 0.006042 , 52.00 , 872 , 65704 
mergesortSmall.py , python , 10, 0 , 52.00 , 10492 , 0.629028 , 0.534851 , 0.002380 , 54.00 , 872 , 75622 
mergesortSmall.py , python , 10, 0 , 54.00 , 10412 , 0.613281 , 0.526062 , 0.005676 , 54.00 , 872 , 61125 
mergesortSmall.py , python , 10, 0 , 54.00 , 10440 , 0.523560 , 0.447754 , 0.000000 , 54.00 , 872 , 66141 
